time,V1,V2,V3,V4,V5,V6,V7,V8,SOC1,SOC2,SOC3,SOC4,SOC5,SOC6,SOC7,SOC8,I1,I2,I3,I4,I5,I6,I7,I8,T1,T2,T3,T4,T5,T6,T7,T8
1763,25.8096667549251,25.694851772616,25.7116742397015,25.8093905592421,25.7116742397015,25.8093905592421,25.694851772616,25.711920447022,0.527513537262799,0.427464970974905,0.477464820289249,0.527464477629619,0.477464820289229,0.527464477629536,0.427464970974905,0.477513708588033,-1.00028390633431,-1.00056528673899,-1.00056565683327,-1.00056780659231,-1.00056565683326,-1.00056780659232,-1.00056528673899,-1.00028283112492,28.8343402246925,28.1059816936036,31.0640255102214,28.8365640144576,31.0640255102598,28.8365640144746,28.1059816936036,31.0617022480549
1764,25.8095882384019,25.6948188461263,25.7116413130618,25.809312003357,25.7116413130617,25.8093120033569,25.6948188461264,25.7118875342757,0.527415700417543,0.427367106608084,0.47736695588623,0.527366613016383,0.47736695588621,0.5273666130163,0.427367106608084,0.477415871847917,-1.00028390547063,-1.00056528601461,-1.00056565610888,-1.00056780486409,-1.00056565610888,-1.00056780486409,-1.00056528601461,-1.00028283076288,28.8366044904527,28.1083605559336,31.066378814025,28.8388296274782,31.0663788140634,28.8388296274952,28.1083605559336,31.0640541964754
1765,25.8095097218788,25.6947859196367,25.7116083864282,25.8092334474722,25.7116083864282,25.8092334474721,25.6947859196367,25.7118546215357,0.527317863572371,0.427269242241334,0.477269091483282,0.527268748403316,0.477269091483261,0.527268748403232,0.427269242241334,0.477318035107837,-1.00028390460695,-1.00056528529023,-1.0005656553845,-1.00056780313586,-1.00056565538449,-1.00056780313586,-1.00056528529023,-1.00028283040084,28.838868879079,28.1107394682891,31.0687321678549,28.8410953634656,31.0687321678932,28.8410953634827,28.1107394682891,31.0664061948814
1766,25.8094312053559,25.6947529931471,25.7115754598007,25.8091548915878,25.7115754598007,25.8091548915877,25.6947529931471,25.7118217088018,0.527220026727283,0.427171377874655,0.477171227080404,0.527170883790417,0.477171227080383,0.527170883790334,0.427171377874655,0.477220198367792,-1.00028390374326,-1.00056528456584,-1.00056565466011,-1.00056780140763,-1.0005656546601,-1.00056780140762,-1.00056528456584,-1.0002828300388,28.8411333905713,28.11311843067,31.0710855717109,28.84336122242,31.0710855717493,28.8433612224372,28.11311843067,31.0687582432729
1767,25.8093526888332,25.6947200666576,25.7115425331789,25.8090763357037,25.7115425331789,25.8090763357036,25.6947200666576,25.7117887960737,0.52712218988228,0.427073513508047,0.477073362677597,0.527073019177688,0.477073362677577,0.527073019177605,0.427073513508047,0.477122361627782,-1.00028390287958,-1.00056528384146,-1.00056565393572,-1.0005677996794,-1.00056565393572,-1.0005677996794,-1.00056528384146,-1.00028282967676,28.8433980249297,28.1154974430764,31.0734390255932,28.8456272043413,31.0734390256316,28.8456272043585,28.1154974430764,31.0711103416499
1768,25.8092741723107,25.6946871401681,25.7115096065624,25.8089977798199,25.7115096065624,25.8089977798199,25.694687140168,25.7117558833511,0.527024353037362,0.426975649141509,0.476975498274861,0.526975154565128,0.47697549827484,0.526975154565045,0.426975649141509,0.477024524887808,-1.0002839020159,-1.00056528311708,-1.00056565321134,-1.00056779795117,-1.00056565321133,-1.00056779795117,-1.00056528311708,-1.00028282931472,28.8456627821543,28.1178765055082,31.0757925295016,28.8478933092296,31.07579252954,28.8478933092467,28.1178765055082,31.0734624900123
1769,25.8091956557883,25.6946542136786,25.7114766799511,25.8089192239365,25.7114766799511,25.8089192239365,25.6946542136786,25.7117229706337,0.526926516192527,0.426877784775043,0.476877633872196,0.526877289952737,0.476877633872175,0.526877289952654,0.426877784775043,0.476926688147869,-1.00028390115222,-1.0005652823927,-1.00056565248695,-1.00056779622294,-1.00056565248695,-1.00056779622294,-1.0005652823927,-1.00028282895268,28.847927662245,28.1202556179655,31.0781460834361,28.8501595370847,31.0781460834746,28.8501595371018,28.1202556179655,31.0758146883602
1770,25.8091171392661,25.6946212871892,25.7114437533446,25.8088406680535,25.7114437533446,25.8088406680534,25.6946212871892,25.7116900579213,0.526828679347778,0.426779920408647,0.476779769469601,0.526779425340515,0.476779769469581,0.526779425340432,0.426779920408647,0.476828851407966,-1.00028390028854,-1.00056528166831,-1.00056565176257,-1.00056779449471,-1.00056565176256,-1.00056779449471,-1.00056528166831,-1.00028282859064,28.8501926652017,28.1226347804483,31.0804996873968,28.8524258879067,31.0804996874352,28.8524258879239,28.1226347804483,31.0781669366934
1771,25.8090386227441,25.6945883606998,25.7114108267428,25.8087621121708,25.7114108267428,25.8087621121708,25.6945883606998,25.7116571452135,0.526730842503112,0.426682056042322,0.476681905067078,0.526681560728462,0.476681905067058,0.526681560728378,0.426682056042322,0.476731014668098,-1.00028389942486,-1.00056528094393,-1.00056565103818,-1.00056779276648,-1.00056565103818,-1.00056779276648,-1.00056528094393,-1.0002828282286,28.8524577910245,28.1250139929566,31.0828533413835,28.8546923616956,31.082853341422,28.8546923617128,28.1250139929566,31.080519235012
1772,25.8089601062223,25.6945554342106,25.7113779001454,25.8086835562885,25.7113779001454,25.8086835562884,25.6945554342105,25.7116242325102,0.526633005658532,0.426584191676068,0.476584040664625,0.526583696116578,0.476584040664605,0.526583696116494,0.426584191676068,0.476633177928266,-1.00028389856117,-1.00056528021955,-1.0005656503138,-1.00056779103825,-1.00056565031379,-1.00056779103825,-1.00056528021955,-1.00028282786656,28.8547230397134,28.1273932554902,31.0852070453963,28.8569589584514,31.0852070454347,28.8569589584686,28.1273932554902,31.082871583316
1773,25.8088815897006,25.6945225077213,25.7113449735522,25.8086050004065,25.7113449735522,25.8086050004065,25.6945225077213,25.7115913198112,0.526535168814035,0.426486327309885,0.476486176262243,0.526485831504863,0.476486176262223,0.526485831504779,0.426486327309885,0.476535341188469,-1.00028389769749,-1.00056527949516,-1.00056564958941,-1.00056778931002,-1.00056564958941,-1.00056778931002,-1.00056527949516,-1.00028282750452,28.8569884112684,28.1297725680494,31.087560799435,28.8592256781741,31.0875607994735,28.8592256781913,28.1297725680494,31.0852239816053
1774,25.8088030731791,25.6944895812321,25.711312046963,25.8085264445249,25.7113120469629,25.8085264445248,25.6944895812321,25.7115584071162,0.526437331969624,0.426388462943773,0.476388311859933,0.526387966893317,0.476388311859912,0.526387966893234,0.426388462943773,0.476437504448707,-1.00028389683381,-1.00056527877078,-1.00056564886503,-1.00056778758179,-1.00056564886502,-1.00056778758179,-1.00056527877078,-1.00028282714248,28.8592539056895,28.1321519306341,31.0899146034998,28.8614925208637,31.0899146035383,28.8614925208809,28.1321519306341,31.0875764298798
1775,25.8087245566578,25.694456654743,25.7112791203775,25.8084478886436,25.7112791203775,25.8084478886435,25.6944566547429,25.7115254944251,0.526339495125296,0.426290598577731,0.476290447457692,0.52629010228194,0.476290447457672,0.526290102281857,0.426290598577731,0.476339667708981,-1.00028389597013,-1.0005652780464,-1.00056564814064,-1.00056778585356,-1.00056564814064,-1.00056778585356,-1.0005652780464,-1.00028282678044,28.8615195229766,28.1345313432442,31.0922684575906,28.8637594865202,31.0922684576291,28.8637594865374,28.1345313432442,31.0899289281397
