sample,current_A,voltage_min_V,voltage_mean_V,voltage_max_V,voltage_spread_mV,temperature_min_C,temperature_mean_C,temperature_max_C,consistency_proxy_percent,soc_mean_percent,soc_min_percent,soc_max_percent
1957,-41.5,3.3460002,3.3480001124999994,3.3490002,2.9999999999996696,27.0,27.0,27.0,99.82666900000002,7.697471231222153,7.517628371715546,7.7760204672813416
1958,-44.0,3.3450003,3.3475001249999994,3.3490002,3.999899999999723,27.0,27.0,27.0,99.82666900000001,7.697471231222153,7.517628371715546,7.7760204672813416
1959,-42.30005,3.3460002,3.3481251374999994,3.3490002,2.9999999999996696,27.0,27.0,27.0,99.82333600000001,7.697471231222153,7.517628371715546,7.7760204672813416
1960,-47.19995,3.3450003,3.3475001249999994,3.3490002,3.999899999999723,27.0,27.0,27.0,99.81667,7.697471231222153,7.517628371715546,7.7760204672813416
1961,-48.099854,3.3460002,3.3486251249999994,3.3500001,3.999899999999723,27.0,27.0,27.0,99.81333700000002,7.697471231222153,7.517628371715546,7.7760204672813416
1962,-44.80005,3.3460002,3.3483751124999994,3.3500001,3.999899999999723,27.0,27.0,27.0,99.810004,7.697471231222153,7.517628371715546,7.7760204672813416
1963,-49.599854,3.3470001,3.3490001249999994,3.3500001,3.0000000000001137,27.0,27.0,27.0,99.810004,7.697471231222153,7.517628371715546,7.7760204672813416
1964,-49.0,3.3460002,3.3482501624999994,3.3490002,2.9999999999996696,27.0,27.0,27.0,99.80667100000002,7.697471231222153,7.517628371715546,7.7760204672813416
1965,-45.399902,3.3460002,3.3482501249999994,3.3500001,3.999899999999723,27.0,27.0,27.0,99.80333800000001,7.697471231222153,7.517628371715546,7.7760204672813416
1966,-49.69995,3.3450003,3.3478751624999994,3.3490002,3.999899999999723,27.0,27.0,27.0,99.80667100000001,7.697471231222153,7.517628371715546,7.7760204672813416
1967,-38.399902,3.3450003,3.3482501624999994,3.3500001,4.999799999999777,27.0,27.0,27.0,99.80667100000002,7.697471231222153,7.517628371715546,7.7760204672813416
1968,-46.69995,3.3460002,3.3483751124999994,3.3500001,3.999899999999723,27.0,27.0,27.0,99.80333800000001,7.697471231222153,7.517628371715546,7.7760204672813416
1969,-45.19995,3.3460002,3.3485001374999994,3.351,4.999799999999777,27.0,27.0,27.0,99.80667100000001,7.697471231222153,7.517628371715546,7.7760204672813416
1970,-42.0,3.3470001,3.3488750999999994,3.3500001,3.0000000000001137,27.0,27.0,27.0,99.803338,7.595360651612282,7.495273649692535,7.731549441814423
1971,-47.899902,3.3460002,3.3490001249999994,3.351,4.999799999999777,27.0,27.0,27.0,99.80000500000001,7.595360651612282,7.495273649692535,7.731549441814423
1972,-47.19995,3.3460002,3.3483751499999994,3.3500001,3.999899999999723,27.0,27.0,27.0,99.793339,7.595360651612282,7.495273649692535,7.731549441814423
1973,-47.5,3.3470001,3.3491251124999994,3.3500001,3.0000000000001137,27.0,27.0,27.0,99.79667200000002,7.595360651612282,7.495273649692535,7.731549441814423
1974,-40.899902,3.3470001,3.3491251124999994,3.3500001,3.0000000000001137,27.0,27.0,27.0,99.79333900000002,7.595360651612282,7.495273649692535,7.731549441814423
1975,-47.19995,3.3450003,3.3483751499999994,3.3500001,4.999799999999777,27.0,27.0,27.0,99.80000500000001,7.595360651612282,7.495273649692535,7.731549441814423
1976,-46.5,3.3470001,3.3491251124999994,3.3500001,3.0000000000001137,27.0,27.0,27.0,99.80333800000001,7.595360651612282,7.495273649692535,7.731549441814423
1977,-49.5,3.3460002,3.3490001249999994,3.351,4.999799999999777,27.0,27.0,27.0,99.80667100000001,7.595360651612282,7.495273649692535,7.731549441814423
1978,-38.80005,3.3460002,3.3486251249999994,3.3500001,3.999899999999723,27.0,27.0,27.0,99.80000500000001,7.595360651612282,7.495273649692535,7.731549441814423
1979,-39.099854,3.3460002,3.3492500999999995,3.351,4.999799999999777,27.0,27.0,27.0,99.80000500000001,7.595360651612282,7.495273649692535,7.731549441814423
1980,-40.399902,3.3470001,3.3490001249999994,3.3500001,3.0000000000001137,27.0,27.0,27.0,99.80000500000001,7.595360651612282,7.495273649692535,7.731549441814423
1981,-41.899902,3.3460002,3.3491251124999994,3.351,4.999799999999777,27.0,27.0,27.0,99.796672,7.595360651612282,7.495273649692535,7.731549441814423
1982,-44.0,3.3470001,3.3490001249999994,3.3500001,3.0000000000001137,27.0,27.0,27.0,99.793339,7.595360651612282,7.495273649692535,7.731549441814423
1983,-47.30005,3.3470001,3.3491251124999994,3.3500001,3.0000000000001137,27.0,27.0,27.0,99.796672,7.595360651612282,7.495273649692535,7.731549441814423
1984,-47.19995,3.3460002,3.3483751499999994,3.3500001,3.999899999999723,27.0,27.0,27.0,99.79333900000002,7.595360651612282,7.495273649692535,7.731549441814423
1985,-41.80005,3.3460002,3.3490001249999994,3.351,4.999799999999777,27.0,27.0,27.0,99.796672,7.595360651612282,7.495273649692535,7.731549441814423
1986,-39.19995,3.3460002,3.3487501124999994,3.351,4.999799999999777,27.0,27.0,27.0,99.796672,7.595360651612282,7.495273649692535,7.731549441814423
1987,-40.69995,3.3460002,3.3487501124999994,3.3500001,3.999899999999723,27.0,27.0,27.0,99.80000500000001,7.595360651612282,7.495273649692535,7.731549441814423
1988,-45.5,3.3470001,3.3496250624999995,3.351,3.999900000000167,27.0,27.0,27.0,99.793339,7.595360651612282,7.495273649692535,7.731549441814423
1989,-38.80005,3.3470001,3.3493750874999995,3.351,3.999900000000167,27.0,27.0,27.0,99.796672,7.595360651612282,7.495273649692535,7.731549441814423
1990,-39.099854,3.3470001,3.3495001124999995,3.351,3.999900000000167,27.0,27.0,27.0,99.79333900000002,7.9698361456394196,7.873658835887909,8.022107183933258
1991,-46.599854,3.3460002,3.3488751374999994,3.3500001,3.999899999999723,27.0,27.0,27.0,99.79000599999999,7.9698361456394196,7.873658835887909,8.022107183933258
1992,-42.599854,3.3470001,3.3496250624999995,3.351,3.999900000000167,27.0,27.0,27.0,99.78667200000001,7.9698361456394196,7.873658835887909,8.022107183933258
1993,-45.0,3.3470001,3.3497500499999995,3.351,3.999900000000167,27.0,27.0,27.0,99.786671,7.9698361456394196,7.873658835887909,8.022107183933258
1994,-41.599854,3.3470001,3.3497500499999995,3.351,3.999900000000167,27.0,27.0,27.0,99.78666999999999,7.9698361456394196,7.873658835887909,8.022107183933258
1995,-47.5,3.3460002,3.3490000874999994,3.351,4.999799999999777,27.0,27.0,27.0,99.78333599999999,7.9698361456394196,7.873658835887909,8.022107183933258
1996,-41.19995,3.3470001,3.3500000624999995,3.351,3.999900000000167,27.0,27.0,27.0,99.783336,7.9698361456394196,7.873658835887909,8.022107183933258
1997,-48.599854,3.3470001,3.3497500499999995,3.351,3.999900000000167,27.0,27.0,27.0,99.78333500000001,7.9698361456394196,7.873658835887909,8.022107183933258
1998,-45.69995,3.3470001,3.3498750374999995,3.351,3.999900000000167,27.0,27.0,27.0,99.783334,7.9698361456394196,7.873658835887909,8.022107183933258
1999,-46.099854,3.3470001,3.3498750749999995,3.3520002,5.000100000000174,27.0,27.0,27.0,99.783333,7.9698361456394196,7.873658835887909,8.022107183933258
2000,-48.5,3.3470001,3.3496250999999995,3.3520002,5.000100000000174,27.0,27.0,27.0,99.78333300000001,7.9698361456394196,7.873658835887909,8.022107183933258
2001,-39.099854,3.3470001,3.3496250999999995,3.3520002,5.000100000000174,27.0,27.0,27.0,99.783332,7.9698361456394196,7.873658835887909,8.022107183933258
2002,-49.5,3.3470001,3.3496250999999995,3.3520002,5.000100000000174,27.0,27.0,27.0,99.776665,7.9698361456394196,7.873658835887909,8.022107183933258
2003,-45.19995,3.3470001,3.3495000749999995,3.351,3.999900000000167,27.0,27.0,27.0,99.74666466666666,7.9698361456394196,7.873658835887909,8.022107183933258
2004,-39.80005,3.348,3.3502500749999995,3.3520002,4.00020000000012,27.0,27.0,27.0,99.71333033333332,7.9698361456394196,7.873658835887909,8.022107183933258
2005,-46.30005,3.348,3.3502500749999995,3.3520002,4.00020000000012,27.0,27.0,27.0,99.71332933333332,7.9698361456394196,7.873658835887909,8.022107183933258
2006,-47.80005,3.348,3.3505000874999995,3.3520002,4.00020000000012,27.0,27.0,27.0,99.67999499999999,7.9698361456394196,7.873658835887909,8.022107183933258
2007,-49.599854,3.3470001,3.3498750749999995,3.351,3.999900000000167,27.0,27.0,27.0,99.64666166666666,7.9698361456394196,7.873658835887909,8.022107183933258
2008,-39.19995,3.348,3.3501250874999995,3.3520002,4.00020000000012,27.0,27.0,27.0,99.61332833333333,7.9698361456394196,7.873658835887909,8.022107183933258
2009,-46.0,3.3460002,3.3497500874999995,3.3520002,5.999999999999783,27.0,27.0,27.0,99.579995,7.9698361456394196,7.873658835887909,8.022107183933258
2010,-45.599854,3.3470001,3.3497500874999995,3.351,3.999900000000167,26.0,26.875,27.0,99.579995,7.843342050909996,7.6911672949790955,8.015988767147064
2011,-44.19995,3.348,3.3507500999999995,3.3520002,4.00020000000012,26.0,26.875,27.0,99.57999399999999,7.843342050909996,7.6911672949790955,8.015988767147064
2012,-50.399902,3.348,3.3508750874999995,3.3520002,4.00020000000012,27.0,27.0,27.0,99.54332766666666,7.843342050909996,7.6911672949790955,8.015988767147064
2013,-40.80005,3.348,3.3508750874999995,3.3520002,4.00020000000012,26.0,26.875,27.0,99.503328,7.843342050909996,7.6911672949790955,8.015988767147064
2014,-45.0,3.3470001,3.3502500749999995,3.3520002,5.000100000000174,26.0,26.875,27.0,99.46999533333333,7.843342050909996,7.6911672949790955,8.015988767147064
2015,-39.80005,3.3470001,3.3501250874999995,3.3520002,5.000100000000174,26.0,26.875,27.0,99.46666133333332,7.843342050909996,7.6911672949790955,8.015988767147064
2016,-47.19995,3.3470001,3.3502500749999995,3.3520002,5.000100000000174,26.0,26.875,27.0,99.43332799999999,7.843342050909996,7.6911672949790955,8.015988767147064
2017,-45.30005,3.3470001,3.3502500749999995,3.3520002,5.000100000000174,27.0,27.0,27.0,99.39999433333332,7.843342050909996,7.6911672949790955,8.015988767147064
2018,-42.69995,3.348,3.3507500624999995,3.3520002,4.00020000000012,27.0,27.0,27.0,99.393327,7.843342050909996,7.6911672949790955,8.015988767147064
2019,-47.19995,3.3470001,3.3501250874999995,3.3520002,5.000100000000174,26.0,26.875,27.0,99.42666033333333,7.843342050909996,7.6911672949790955,8.015988767147064
2020,-46.5,3.3470001,3.3505000999999996,3.3530002,6.000100000000064,26.0,26.875,27.0,99.423327,7.843342050909996,7.6911672949790955,8.015988767147064
2021,-47.099854,3.3490002,3.3515001624999994,3.3530002,4.0000000000000036,26.0,26.875,27.0,99.423327,7.843342050909996,7.6911672949790955,8.015988767147064
2022,-47.0,3.3470001,3.3502500749999995,3.3520002,5.000100000000174,27.0,27.0,27.0,99.42332666666667,7.843342050909996,7.6911672949790955,8.015988767147064
2023,-38.69995,3.348,3.3505000499999995,3.3520002,4.00020000000012,26.0,26.875,27.0,99.45666,7.843342050909996,7.6911672949790955,8.015988767147064
2024,-45.80005,3.3470001,3.3506250874999997,3.3530002,6.000100000000064,26.0,26.875,27.0,99.45999366666665,7.843342050909996,7.6911672949790955,8.015988767147064
2025,-47.599854,3.3470001,3.3506250874999997,3.3530002,6.000100000000064,26.0,26.875,27.0,99.42332699999999,7.843342050909996,7.6911672949790955,8.015988767147064
2026,-42.19995,3.348,3.3508750874999995,3.3520002,4.00020000000012,27.0,27.0,27.0,99.38999433333333,7.843342050909996,7.6911672949790955,8.015988767147064
2027,-43.0,3.348,3.350875137499999,3.3530002,5.00020000000001,27.0,27.0,27.0,99.39332800000001,7.843342050909996,7.6911672949790955,8.015988767147064
2028,-48.80005,3.348,3.3508750874999995,3.3520002,4.00020000000012,26.0,26.875,27.0,99.396661,7.843342050909996,7.6911672949790955,8.015988767147064
2029,-46.5,3.348,3.3507501124999997,3.3530002,5.00020000000001,26.0,26.875,27.0,99.393327,7.843342050909996,7.6911672949790955,8.015988767147064
2030,-39.19995,3.3470001,3.3505000874999995,3.3520002,5.000100000000174,27.0,27.0,27.0,99.35999466666667,7.880543544888496,7.689432799816132,8.231891691684723
2031,-48.5,3.3490002,3.3517501874999995,3.3530002,4.0000000000000036,26.0,26.875,27.0,99.35666266666667,7.880543544888496,7.689432799816132,8.231891691684723
2032,-46.30005,3.3470001,3.3507501124999997,3.3530002,6.000100000000064,26.0,26.875,27.0,99.35999566666668,7.880543544888496,7.689432799816132,8.231891691684723
2033,-49.599854,3.3490002,3.3516251499999994,3.3530002,4.0000000000000036,26.0,26.875,27.0,99.36332866666665,7.880543544888496,7.689432799816132,8.231891691684723
2034,-42.0,3.3490002,3.3517501499999995,3.3530002,4.0000000000000036,26.0,26.875,27.0,99.32666199999998,7.880543544888496,7.689432799816132,8.231891691684723
2035,-44.5,3.348,3.3513750999999994,3.3530002,5.00020000000001,26.0,26.875,27.0,99.29332866666665,7.880543544888496,7.689432799816132,8.231891691684723
2036,-48.399902,3.348,3.3511251124999997,3.3530002,5.00020000000001,26.0,26.875,27.0,99.28999666666665,7.880543544888496,7.689432799816132,8.231891691684723
2037,-45.0,3.3490002,3.3516251499999994,3.354,4.999800000000221,26.0,26.875,27.0,99.28999799999998,7.880543544888496,7.689432799816132,8.231891691684723
2038,-48.599854,3.3490002,3.3518751624999994,3.354,4.999800000000221,26.0,26.875,27.0,99.25666433333332,7.880543544888496,7.689432799816132,8.231891691684723
2039,-40.099854,3.348,3.3516251499999994,3.3530002,5.00020000000001,26.0,26.875,27.0,99.25333033333332,7.880543544888496,7.689432799816132,8.231891691684723
2040,-42.399902,3.348,3.3512501374999997,3.3530002,5.00020000000001,26.0,26.875,27.0,99.25666466666667,7.880543544888496,7.689432799816132,8.231891691684723
2041,-43.399902,3.348,3.3518751499999997,3.3530002,5.00020000000001,26.0,26.875,27.0,99.24666366666665,7.880543544888496,7.689432799816132,8.231891691684723
2042,-39.599854,3.348,3.3516251249999995,3.3530002,5.00020000000001,26.0,26.875,27.0,99.24333099999998,7.880543544888496,7.689432799816132,8.231891691684723
2043,-46.899902,3.3490002,3.3523751249999996,3.354,4.999800000000221,26.0,26.875,27.0,99.24333233333331,7.880543544888496,7.689432799816132,8.231891691684723
2044,-40.30005,3.3490002,3.3521251375,3.354,4.999800000000221,26.0,26.875,27.0,99.23666533333332,7.880543544888496,7.689432799816132,8.231891691684723
2045,-43.80005,3.348,3.3517501499999995,3.3530002,5.00020000000001,26.0,26.875,27.0,99.23666533333332,7.880543544888496,7.689432799816132,8.231891691684723
2046,-47.099854,3.348,3.3517501499999995,3.3530002,5.00020000000001,26.0,26.875,27.0,99.23333099999998,7.880543544888496,7.689432799816132,8.231891691684723
2047,-48.099854,3.3490002,3.3521251499999996,3.354,4.999800000000221,26.0,26.875,27.0,99.23666533333332,7.880543544888496,7.689432799816132,8.231891691684723
2048,-40.399902,3.348,3.352125175,3.3550003,7.00030000000007,26.0,26.875,27.0,99.22999833333333,7.880543544888496,7.689432799816132,8.231891691684723
2049,-43.30005,3.3490002,3.3521251499999996,3.354,4.999800000000221,26.0,26.875,27.0,99.22999966666666,7.880543544888496,7.689432799816132,8.231891691684723
2050,-39.5,3.3490002,3.3525001499999996,3.354,4.999800000000221,26.0,26.875,27.0,99.23000099999999,8.24725329875946,8.040572702884674,8.6014524102211
2051,-47.399902,3.348,3.3520001499999994,3.3550003,7.00030000000007,26.0,26.875,27.0,99.22666666666667,8.24725329875946,8.040572702884674,8.6014524102211
2052,-44.899902,3.3490002,3.3525001249999997,3.354,4.999800000000221,26.0,26.875,27.0,99.21999833333332,8.24725329875946,8.040572702884674,8.6014524102211
2053,-37.69995,3.3490002,3.3525001624999997,3.3550003,6.000100000000064,26.0,26.875,27.0,99.21999966666665,8.24725329875946,8.040572702884674,8.6014524102211
2054,-41.599854,3.3500001,3.3528751125,3.354,3.999900000000167,26.0,26.875,27.0,99.21666666666667,8.24725329875946,8.040572702884674,8.6014524102211
2055,-40.0,3.348,3.3522501374999996,3.3550003,7.00030000000007,26.0,26.875,27.0,99.21666533333334,8.24725329875946,8.040572702884674,8.6014524102211
2056,-42.19995,3.3490002,3.3521251499999996,3.354,4.999800000000221,26.0,26.875,27.0,99.21999933333333,8.24725329875946,8.040572702884674,8.6014524102211
2057,-39.5,3.3490002,3.3525001499999996,3.354,4.999800000000221,26.0,26.875,27.0,99.21666499999999,8.24725329875946,8.040572702884674,8.6014524102211
2058,-41.30005,3.3490002,3.3530001499999997,3.3550003,6.000100000000064,26.0,26.875,27.0,99.21666499999999,8.24725329875946,8.040572702884674,8.6014524102211
2059,-38.599854,3.348,3.3523751625,3.3550003,7.00030000000007,26.0,26.875,27.0,99.21999899999999,8.24725329875946,8.040572702884674,8.6014524102211
2060,-40.0,3.3490002,3.352625125,3.354,4.999800000000221,26.0,26.875,27.0,99.21666466666667,8.24725329875946,8.040572702884674,8.6014524102211
2061,-40.399902,3.3490002,3.3531251125,3.3550003,6.000100000000064,26.0,26.875,27.0,99.21666466666667,8.24725329875946,8.040572702884674,8.6014524102211
2062,-42.599854,3.3500001,3.3528751875,3.3550003,5.00020000000001,26.0,26.875,27.0,99.20999733333333,8.24725329875946,8.040572702884674,8.6014524102211
2063,-40.19995,3.3490002,3.3530000874999994,3.3550003,6.000100000000064,26.0,26.875,27.0,99.21333133333333,8.24725329875946,8.040572702884674,8.6014524102211
2064,-43.599854,3.3490002,3.3527501374999997,3.3550003,6.000100000000064,26.0,26.875,27.0,99.206664,8.24725329875946,8.040572702884674,8.6014524102211
2065,-48.80005,3.3490002,3.352750125,3.354,4.999800000000221,26.0,26.875,27.0,99.19999666666668,8.24725329875946,8.040572702884674,8.6014524102211
2066,-41.899902,3.3490002,3.3530000874999994,3.3550003,6.000100000000064,26.0,26.875,27.0,99.20332966666665,8.24725329875946,8.040572702884674,8.6014524102211
2067,-43.899902,3.3500001,3.3533750999999996,3.3560002,6.000100000000064,26.0,26.875,27.0,99.20666366666667,8.24725329875946,8.040572702884674,8.6014524102211
2068,-46.19995,3.3490002,3.3528751625,3.3550003,6.000100000000064,26.0,26.875,27.0,99.20332933333333,8.24725329875946,8.040572702884674,8.6014524102211
2069,-39.099854,3.3500001,3.3536250999999995,3.3560002,6.000100000000064,26.0,26.875,27.0,99.19666366666665,8.24725329875946,8.040572702884674,8.6014524102211
2070,-48.899902,3.3490002,3.3530001375,3.3550003,6.000100000000064,26.0,26.875,27.0,99.18999799999999,7.847191393375397,7.598070800304413,8.145414292812347
2071,-40.5,3.3490002,3.3532501124999996,3.3560002,7.000000000000117,26.0,26.875,27.0,99.18666533333334,7.847191393375397,7.598070800304413,8.145414292812347
2072,-42.69995,3.3490002,3.3535001875,3.3560002,7.000000000000117,26.0,26.75,27.0,99.18333266666667,7.847191393375397,7.598070800304413,8.145414292812347
2073,-49.599854,3.3500001,3.3537501499999998,3.3550003,5.00020000000001,26.0,26.75,27.0,99.18333133333334,7.847191393375397,7.598070800304413,8.145414292812347
2074,-46.0,3.3500001,3.3538751374999998,3.3560002,6.000100000000064,26.0,26.875,27.0,99.18333166666666,7.847191393375397,7.598070800304413,8.145414292812347
2075,-42.099854,3.3500001,3.3540002125,3.3560002,6.000100000000064,26.0,26.875,27.0,99.18666466666666,7.847191393375397,7.598070800304413,8.145414292812347
2076,-38.80005,3.3490002,3.35400015,3.357,7.999800000000334,26.0,26.875,27.0,99.18666499999999,7.847191393375397,7.598070800304413,8.145414292812347
2077,-47.69995,3.3500001,3.3540000999999995,3.357,6.999900000000281,26.0,26.75,27.0,99.18666499999999,7.847191393375397,7.598070800304413,8.145414292812347
2078,-46.899902,3.3500001,3.3540001124999996,3.357,6.999900000000281,26.0,26.625,27.0,99.18333233333333,7.847191393375397,7.598070800304413,8.145414292812347
2079,-39.599854,3.3500001,3.3546251999999996,3.357,6.999900000000281,26.0,26.75,27.0,99.18666533333334,7.847191393375397,7.598070800304413,8.145414292812347
2080,-43.599854,3.351,3.3545001125,3.3560002,5.00020000000001,26.0,26.875,27.0,99.18666566666666,7.847191393375397,7.598070800304413,8.145414292812347
2081,-40.5,3.351,3.3548751625,3.357,6.000000000000227,26.0,26.875,27.0,99.183333,7.847191393375397,7.598070800304413,8.145414292812347
2082,-42.5,3.351,3.3543751875,3.3560002,5.00020000000001,26.0,26.75,27.0,99.18666733333333,7.847191393375397,7.598070800304413,8.145414292812347
2083,-41.30005,3.351,3.354750175,3.357,6.000000000000227,26.0,26.875,27.0,99.18000033333333,7.847191393375397,7.598070800304413,8.145414292812347
2084,-44.80005,3.3500001,3.3540001249999998,3.3560002,6.000100000000064,26.0,26.875,27.0,99.179999,7.847191393375397,7.598070800304413,8.145414292812347
2085,-46.399902,3.3500001,3.3541251499999998,3.357,6.999900000000281,26.0,26.875,27.0,99.183332,7.847191393375397,7.598070800304413,8.145414292812347
2086,-41.30005,3.3500001,3.3540001124999996,3.3560002,6.000100000000064,26.0,26.75,27.0,99.18666499999999,7.847191393375397,7.598070800304413,8.145414292812347
2087,-45.69995,3.3500001,3.3542501874999995,3.357,6.999900000000281,26.0,26.75,27.0,99.18666366666666,7.847191393375397,7.598070800304413,8.145414292812347
2088,-41.0,3.351,3.3552501125,3.357,6.000000000000227,26.0,26.75,27.0,99.179998,7.847191393375397,7.598070800304413,8.145414292812347
2089,-43.80005,3.3520002,3.355125175,3.357,4.999800000000221,26.0,26.75,27.0,99.179998,7.847191393375397,7.598070800304413,8.145414292812347
2090,-39.80005,3.3500001,3.35462525,3.3580003,8.000200000000124,26.0,26.875,27.0,99.169998,8.35554152727127,8.046181499958038,8.692850172519684
2091,-49.5,3.3500001,3.35462525,3.3580003,8.000200000000124,26.0,26.875,27.0,99.16333066666667,8.35554152727127,8.046181499958038,8.692850172519684
2092,-40.099854,3.351,3.3546251999999996,3.357,6.000000000000227,26.0,26.875,27.0,99.16333066666667,8.35554152727127,8.046181499958038,8.692850172519684
2093,-44.69995,3.351,3.3548751625,3.357,6.000000000000227,26.0,26.75,27.0,99.16666366666666,8.35554152727127,8.046181499958038,8.692850172519684
2094,-44.30005,3.351,3.3551252,3.3580003,7.00030000000007,26.0,26.625,27.0,99.16666366666665,8.35554152727127,8.046181499958038,8.692850172519684
2095,-39.30005,3.3500001,3.3546251875,3.357,6.999900000000281,26.0,26.75,27.0,99.16666233333332,8.35554152727127,8.046181499958038,8.692850172519684
2096,-48.69995,3.351,3.3548751625,3.357,6.000000000000227,26.0,26.75,27.0,99.163329,8.35554152727127,8.046181499958038,8.692850172519684
2097,-47.5,3.3500001,3.3551251875,3.3580003,8.000200000000124,26.0,26.625,27.0,99.15999466666666,8.35554152727127,8.046181499958038,8.692850172519684
2098,-41.599854,3.3500001,3.3550002,3.3580003,8.000200000000124,26.0,26.625,27.0,99.16666166666666,8.35554152727127,8.046181499958038,8.692850172519684
2099,-40.399902,3.3520002,3.35562515,3.3580003,6.000100000000064,26.0,26.625,27.0,99.17332866666666,8.35554152727127,8.046181499958038,8.692850172519684
2100,-44.899902,3.351,3.3548751625,3.357,6.000000000000227,26.0,26.625,27.0,99.16999533333333,8.35554152727127,8.046181499958038,8.692850172519684
2101,-48.899902,3.3520002,3.35600015,3.3580003,6.000100000000064,26.0,26.625,27.0,99.166662,8.35554152727127,8.046181499958038,8.692850172519684
2102,-40.399902,3.351,3.3551251875,3.3580003,7.00030000000007,26.0,26.625,27.0,99.16666299999999,8.35554152727127,8.046181499958038,8.692850172519684
2103,-40.0,3.3520002,3.356250175,3.3590002,7.000000000000117,26.0,26.75,27.0,99.16666266666667,8.35554152727127,8.046181499958038,8.692850172519684
2104,-44.5,3.3520002,3.3561251875,3.3580003,6.000100000000064,26.0,26.75,27.0,99.15666233333333,8.35554152727127,8.046181499958038,8.692850172519684
2105,-41.899902,3.3520002,3.3557501875,3.3580003,6.000100000000064,26.0,26.75,27.0,99.15666333333333,8.35554152727127,8.046181499958038,8.692850172519684
2106,-45.19995,3.3520002,3.355875225,3.3580003,6.000100000000064,26.0,26.625,27.0,99.15999766666665,8.35554152727127,8.046181499958038,8.692850172519684
2107,-45.0,3.3520002,3.35637515,3.3590002,7.000000000000117,26.0,26.625,27.0,99.159998,8.35554152727127,8.046181499958038,8.692850172519684
2108,-42.5,3.3520002,3.3565001875,3.3590002,7.000000000000117,26.0,26.625,27.0,99.15666499999999,8.35554152727127,8.046181499958038,8.692850172519684
2109,-49.899902,3.3520002,3.35637515,3.3590002,7.000000000000117,26.0,26.625,27.0,99.15333233333332,8.35554152727127,8.046181499958038,8.692850172519684
2110,-40.399902,3.3520002,3.356625125,3.3590002,7.000000000000117,26.0,26.625,27.0,99.15000033333332,8.414013311266899,8.09057503938675,8.768339455127716
2111,-44.899902,3.351,3.3568752,3.3600001,9.000100000000177,26.0,26.625,27.0,99.14333433333331,8.414013311266899,8.09057503938675,8.768339455127716
2112,-41.69995,3.3520002,3.3567502125,3.3600001,7.999900000000171,26.0,26.625,27.0,99.13000133333331,8.414013311266899,8.09057503938675,8.768339455127716
2113,-41.0,3.3530002,3.3572502125000003,3.3600001,6.999900000000281,26.0,26.625,27.0,99.12666866666667,8.414013311266899,8.09057503938675,8.768339455127716
2114,-45.0,3.3530002,3.3570001375,3.3590002,6.000000000000227,26.0,26.75,27.0,99.12333600000001,8.414013311266899,8.09057503938675,8.768339455127716
2115,-50.19995,3.3530002,3.3572501625,3.3600001,6.999900000000281,26.0,26.875,27.0,99.12333633333333,8.414013311266899,8.09057503938675,8.768339455127716
2116,-46.19995,3.3530002,3.357500125,3.3600001,6.999900000000281,26.0,26.875,27.0,99.12333633333333,8.414013311266899,8.09057503938675,8.768339455127716
2117,-40.399902,3.3520002,3.357000175,3.3600001,7.999900000000171,26.0,26.875,27.0,99.12333633333333,8.414013311266899,8.09057503938675,8.768339455127716
2118,-43.69995,3.3520002,3.3572502,3.361,8.999800000000224,26.0,26.875,27.0,99.12000366666665,8.414013311266899,8.09057503938675,8.768339455127716
2119,-47.099854,3.351,3.357125175,3.361,10.000000000000231,26.0,26.875,27.0,99.12667099999999,8.414013311266899,8.09057503938675,8.768339455127716
2120,-40.80005,3.3530002,3.3578752,3.3600001,6.999900000000281,26.0,26.625,27.0,99.12667133333333,8.414013311266899,8.09057503938675,8.768339455127716
2121,-39.099854,3.3530002,3.3575001875000003,3.3600001,6.999900000000281,26.0,26.625,27.0,99.12000499999999,8.414013311266899,8.09057503938675,8.768339455127716
2122,-41.099854,3.3530002,3.357500175,3.3600001,6.999900000000281,26.0,26.625,27.0,99.113339,8.414013311266899,8.09057503938675,8.768339455127716
2123,-46.5,3.354,3.3583751250000002,3.361,7.000000000000117,26.0,26.625,27.0,99.11000599999998,8.414013311266899,8.09057503938675,8.768339455127716
2124,-44.19995,3.354,3.3583751250000002,3.361,7.000000000000117,26.0,26.75,27.0,99.10000566666666,8.414013311266899,8.09057503938675,8.768339455127716
2125,-48.19995,3.3530002,3.358125175,3.361,7.999800000000334,26.0,26.75,27.0,99.10000599999998,8.414013311266899,8.09057503938675,8.768339455127716
2126,-43.399902,3.3530002,3.3576251625,3.3600001,6.999900000000281,26.0,26.625,27.0,99.10333933333331,8.414013311266899,8.09057503938675,8.768339455127716
2127,-46.5,3.3530002,3.3583751875,3.361,7.999800000000334,26.0,26.625,27.0,99.10667266666665,8.414013311266899,8.09057503938675,8.768339455127716
2128,-47.0,3.3520002,3.3576252,3.361,8.999800000000224,26.0,26.625,27.0,99.10333966666664,8.414013311266899,8.09057503938675,8.768339455127716
2129,-41.19995,3.3530002,3.3582501500000004,3.361,7.999800000000334,26.0,26.625,27.0,99.0933393333333,8.414013311266899,8.09057503938675,8.768339455127716
2130,-44.30005,3.3530002,3.358500175,3.361,7.999800000000334,26.0,26.625,27.0,99.09000633333332,8.2176074385643,7.873769104480743,8.537887036800385
